product_id,product_name,transport_method,cost_per_unit,fixed_cost,supplier_id
186107191,"Philadelphia Strawberry Cheesecake Snacks, 2 ct Pack, 3.25 oz Cups",Air,4.76,93.01,2718
21609423,"Jell-O Strawberry Sugar Free Ready-to-Eat Jello Cups Gelatin Snack Value Pack, 8 ct Cups",Truck,1.38,95.66,2719
21609423,"Jell-O Strawberry Sugar Free Ready-to-Eat Jello Cups Gelatin Snack Value Pack, 8 ct Cups",Train,2.32,30.26,2720
21609423,"Jell-O Strawberry Sugar Free Ready-to-Eat Jello Cups Gelatin Snack Value Pack, 8 ct Cups",Air,9.76,64.33,2721
21609421,"Jell-O Black Cherry Sugar Free Ready-to-Eat Jello Cups Gelatin Snack, 4 ct Cups",Truck,1.27,61.62,2722
21609421,"Jell-O Black Cherry Sugar Free Ready-to-Eat Jello Cups Gelatin Snack, 4 ct Cups",Train,1.17,186.89,2723
21609421,"Jell-O Black Cherry Sugar Free Ready-to-Eat Jello Cups Gelatin Snack, 4 ct Cups",Air,9.95,178.76,2724
10534205,Winky Sugar Free Gelatin 39oz (12 pk 3.25oz),Truck,2.88,70.54,2725
10534205,Winky Sugar Free Gelatin 39oz (12 pk 3.25oz),Train,2.06,98.74,2726
10534205,Winky Sugar Free Gelatin 39oz (12 pk 3.25oz),Air,9.07,99.86,2727
123120621,Winky Sugar Free Parfait 28 oz (8 pk 3.5 oz),Truck,1.06,42.44,2728
123120621,Winky Sugar Free Parfait 28 oz (8 pk 3.5 oz),Train,2.2,151.86,2729
123120621,Winky Sugar Free Parfait 28 oz (8 pk 3.5 oz),Air,5.58,128.53,2730
21609422,"Jell-O Chocolate Sugar Free Pudding Cups Snack Value Pack, 8 ct Cups",Truck,2.13,170.63,2731
21609422,"Jell-O Chocolate Sugar Free Pudding Cups Snack Value Pack, 8 ct Cups",Train,0.96,116.55,2732
21609422,"Jell-O Chocolate Sugar Free Pudding Cups Snack Value Pack, 8 ct Cups",Air,7.09,67.37,2733
21905177,"Jell-O Lemon-Lime Sugar Free Ready-to-Eat Jello Cups Gelatin Snack, 4 ct Cups",Truck,1.01,59.56,2734
21905177,"Jell-O Lemon-Lime Sugar Free Ready-to-Eat Jello Cups Gelatin Snack, 4 ct Cups",Train,1.87,112.42,2735
21905177,"Jell-O Lemon-Lime Sugar Free Ready-to-Eat Jello Cups Gelatin Snack, 4 ct Cups",Air,7.98,176.52,2736
46180205,"Hershey's Chocolate Pudding Cups Snack, 4 ct Cups",Truck,2.15,46.23,2737
46180205,"Hershey's Chocolate Pudding Cups Snack, 4 ct Cups",Train,1.37,101.05,2738
46180205,"Hershey's Chocolate Pudding Cups Snack, 4 ct Cups",Air,7.39,71.94,2739
19500148,"Dole Fruit Bowls Mixed Fruit in Sugar Free Cherry Flavored Gel, 4.3 Oz Bowls, 4 Cups of Fruit",Truck,1.98,132.6,2740
19500148,"Dole Fruit Bowls Mixed Fruit in Sugar Free Cherry Flavored Gel, 4.3 Oz Bowls, 4 Cups of Fruit",Train,0.8,163.82,2741
19500148,"Dole Fruit Bowls Mixed Fruit in Sugar Free Cherry Flavored Gel, 4.3 Oz Bowls, 4 Cups of Fruit",Air,5.81,128.23,2742
111730078,"Philadelphia Cherry Cheesecake Snacks, 2 ct Pack, 3.25 oz Cups",Truck,2.14,44.94,2743
111730078,"Philadelphia Cherry Cheesecake Snacks, 2 ct Pack, 3.25 oz Cups",Train,1.79,144.72,2744
111730078,"Philadelphia Cherry Cheesecake Snacks, 2 ct Pack, 3.25 oz Cups",Air,9.16,143.21,2745
15610878,"Kozy Shack Original Recipe Tapioca Pudding 6-pack, 24 oz",Truck,2.97,106.35,2746
15610878,"Kozy Shack Original Recipe Tapioca Pudding 6-pack, 24 oz",Train,1.83,145.69,2747
15610878,"Kozy Shack Original Recipe Tapioca Pudding 6-pack, 24 oz",Air,6.31,120.92,2748
13812755,"Snack Pack Sugar Free Cherry Juicy Gels with Real Juice, 3.2 Oz, 4 Pack",Truck,2.42,90.86,2749
13812755,"Snack Pack Sugar Free Cherry Juicy Gels with Real Juice, 3.2 Oz, 4 Pack",Train,2.16,90.79,2750
13812755,"Snack Pack Sugar Free Cherry Juicy Gels with Real Juice, 3.2 Oz, 4 Pack",Air,6.33,131.21,2751
10323108,"Kozy Shack Original Recipe Tapioca Pudding, 22 oz",Truck,2.61,196.82,2752
10323108,"Kozy Shack Original Recipe Tapioca Pudding, 22 oz",Train,1.17,71.76,2753
10323108,"Kozy Shack Original Recipe Tapioca Pudding, 22 oz",Air,6.05,67.35,2754
979123467,"Philadelphia Cheesecake Crumble Original Cheesecake Desserts with Graham Crumble, 2 ct Pack",Truck,2.99,60.08,2755
979123467,"Philadelphia Cheesecake Crumble Original Cheesecake Desserts with Graham Crumble, 2 ct Pack",Train,2.43,64.51,2756
979123467,"Philadelphia Cheesecake Crumble Original Cheesecake Desserts with Graham Crumble, 2 ct Pack",Air,8.78,132.43,2757
141994384,"Philadelphia Salted Caramel Cheesecake Snacks, 2 ct Pack, 3.25 oz Cups",Truck,2.68,108.53,2758
141994384,"Philadelphia Salted Caramel Cheesecake Snacks, 2 ct Pack, 3.25 oz Cups",Train,1.37,48.46,2759
141994384,"Philadelphia Salted Caramel Cheesecake Snacks, 2 ct Pack, 3.25 oz Cups",Air,4.02,108.66,2760
21905171,"Jell-O Strawberry Sugar Free Ready-to-Eat Jello Cups Gelatin Snack, 4 ct Cups",Truck,1.47,155.82,2761
21905171,"Jell-O Strawberry Sugar Free Ready-to-Eat Jello Cups Gelatin Snack, 4 ct Cups",Train,2.01,149.79,2762
21905171,"Jell-O Strawberry Sugar Free Ready-to-Eat Jello Cups Gelatin Snack, 4 ct Cups",Air,4.85,88.5,2763
100556137,Patti LaBelle Banana Pudding 36oz,Truck,1.01,86.79,2764
100556137,Patti LaBelle Banana Pudding 36oz,Train,1.78,44.09,2765
100556137,Patti LaBelle Banana Pudding 36oz,Air,6.6,172.21,2766
15580483,"Kozy Shack Original Recipe Rice Pudding 6-pack, 24 oz",Truck,1.65,199.92,2767
15580483,"Kozy Shack Original Recipe Rice Pudding 6-pack, 24 oz",Train,2.25,109.21,2768
15580483,"Kozy Shack Original Recipe Rice Pudding 6-pack, 24 oz",Air,6.95,192.46,2769
140192217,"Philadelphia Cherry with Graham Crumble Cheesecake Desserts, 2 count, 6.6 oz",Truck,2.14,185.31,2770
140192217,"Philadelphia Cherry with Graham Crumble Cheesecake Desserts, 2 count, 6.6 oz",Train,1.48,48.47,2771
140192217,"Philadelphia Cherry with Graham Crumble Cheesecake Desserts, 2 count, 6.6 oz",Air,7.89,76.53,2772
21905175,"Jell-O Original Orange Ready-to-Eat Jello Cups Gelatin Snack, 4 ct Cups",Truck,2.83,74.17,2773
21905175,"Jell-O Original Orange Ready-to-Eat Jello Cups Gelatin Snack, 4 ct Cups",Train,2.24,178.16,2774
21905175,"Jell-O Original Orange Ready-to-Eat Jello Cups Gelatin Snack, 4 ct Cups",Air,9.02,182.68,2775
717755250,"Colliders Twisted Reeses Refrigerated Dessert Pudding Cups, 2 ct Pack",Truck,2.44,57.87,2776
717755250,"Colliders Twisted Reeses Refrigerated Dessert Pudding Cups, 2 ct Pack",Train,1.62,64.43,2777
717755250,"Colliders Twisted Reeses Refrigerated Dessert Pudding Cups, 2 ct Pack",Air,8.77,42.65,2778
21677805,"Jell-O Original Chocolate Pudding Cups Snack Value Pack, 8 ct Cups",Truck,1.25,188.51,2779
21677805,"Jell-O Original Chocolate Pudding Cups Snack Value Pack, 8 ct Cups",Train,0.81,80.21,2780
21677805,"Jell-O Original Chocolate Pudding Cups Snack Value Pack, 8 ct Cups",Air,9.88,112.6,2781
10323105,"Kozy Shack Original Recipe Rice Pudding, 22 oz",Truck,1.59,126.69,2782
10323105,"Kozy Shack Original Recipe Rice Pudding, 22 oz",Train,1.43,122.32,2783
10323105,"Kozy Shack Original Recipe Rice Pudding, 22 oz",Air,9.53,196.95,2784
188029961,"Colliders Layered Rolo Refrigerated Dessert Pudding Cups, 2 ct Pack",Truck,1.52,116.76,2785
188029961,"Colliders Layered Rolo Refrigerated Dessert Pudding Cups, 2 ct Pack",Train,1.57,169.57,2786
188029961,"Colliders Layered Rolo Refrigerated Dessert Pudding Cups, 2 ct Pack",Air,6.62,117.79,2787
194714180,Raymundos 6ct 4oz Caramel Flan,Truck,1.21,72.0,2788
194714180,Raymundos 6ct 4oz Caramel Flan,Train,2.45,92.65,2789
194714180,Raymundos 6ct 4oz Caramel Flan,Air,4.28,93.77,2790
21905160,"Jell-O Vanilla Sugar Free Pudding Cups Snack, 4 ct Cups",Truck,2.49,28.09,2791
21905160,"Jell-O Vanilla Sugar Free Pudding Cups Snack, 4 ct Cups",Train,1.39,66.27,2792
21905160,"Jell-O Vanilla Sugar Free Pudding Cups Snack, 4 ct Cups",Air,6.38,101.78,2793
181305816,"Senor Rico Rice Pudding, 3.75 Oz, 4 Pack",Truck,1.73,53.26,2794
181305816,"Senor Rico Rice Pudding, 3.75 Oz, 4 Pack",Train,0.9,176.93,2795
181305816,"Senor Rico Rice Pudding, 3.75 Oz, 4 Pack",Air,4.33,134.49,2796
507183737,Raymundos 12ct 3.25oz Creme Parfait Assorted Gel,Truck,2.93,168.12,2797
507183737,Raymundos 12ct 3.25oz Creme Parfait Assorted Gel,Train,1.22,188.89,2798
507183737,Raymundos 12ct 3.25oz Creme Parfait Assorted Gel,Air,4.76,196.72,2799
24506140,Winky Sugar Free Gelatin 78oz (24 pk 3.25oz),Truck,2.16,46.93,2800
24506140,Winky Sugar Free Gelatin 78oz (24 pk 3.25oz),Train,1.73,192.46,2801
24506140,Winky Sugar Free Gelatin 78oz (24 pk 3.25oz),Air,9.09,96.34,2802
398476118,"Starburst FaveREDS Duo Gelatin Variety Pack, 7.86 oz",Truck,1.03,139.23,2803
398476118,"Starburst FaveREDS Duo Gelatin Variety Pack, 7.86 oz",Train,1.43,96.24,2804
398476118,"Starburst FaveREDS Duo Gelatin Variety Pack, 7.86 oz",Air,5.95,20.74,2805
513223362,"Wonderful Pistachios, No Shell Nuts, Variety Pack (Pack of 9)",Truck,1.54,59.17,2806
513223362,"Wonderful Pistachios, No Shell Nuts, Variety Pack (Pack of 9)",Train,1.48,53.18,2807
513223362,"Wonderful Pistachios, No Shell Nuts, Variety Pack (Pack of 9)",Air,9.0,195.76,2808
134241779,"Great Value Alphabet Mini Cookies, 1 oz, 12 Count",Truck,2.32,43.33,2809
134241779,"Great Value Alphabet Mini Cookies, 1 oz, 12 Count",Train,2.19,130.31,2810
134241779,"Great Value Alphabet Mini Cookies, 1 oz, 12 Count",Air,9.79,148.75,2811
40147231,"Stacy's Pita Chips, Simply Naked, Party Size, 18 oz",Truck,1.24,34.52,2812
40147231,"Stacy's Pita Chips, Simply Naked, Party Size, 18 oz",Train,1.05,187.84,2813
40147231,"Stacy's Pita Chips, Simply Naked, Party Size, 18 oz",Air,6.95,195.16,2814
109915691,"Wonderful Pistachios No Shell Roasted & Salted, 12 Oz Resealable Pouch",Truck,2.11,53.41,2815
109915691,"Wonderful Pistachios No Shell Roasted & Salted, 12 Oz Resealable Pouch",Train,1.54,77.54,2816
109915691,"Wonderful Pistachios No Shell Roasted & Salted, 12 Oz Resealable Pouch",Air,6.06,70.99,2817
49909660,"Fritos Flavor Twists Honey BBQ Corn Snacks, 9.25 oz Bag",Truck,2.47,24.86,2818
49909660,"Fritos Flavor Twists Honey BBQ Corn Snacks, 9.25 oz Bag",Train,0.97,67.96,2819
49909660,"Fritos Flavor Twists Honey BBQ Corn Snacks, 9.25 oz Bag",Air,8.59,96.18,2820
333334940,"Great Value Freeze Dried Apple Crisps, Multi Pack, 6 Count, 0.35 oz.",Truck,1.58,83.66,2821
333334940,"Great Value Freeze Dried Apple Crisps, Multi Pack, 6 Count, 0.35 oz.",Train,1.2,161.97,2822
333334940,"Great Value Freeze Dried Apple Crisps, Multi Pack, 6 Count, 0.35 oz.",Air,5.58,178.94,2823
49863609,"Angie's BoomChickaPop Sweet & Salty Kettle Corn, 1 oz Pre-Popped Popcorn Bags, 6 ct",Truck,2.03,64.81,2824
49863609,"Angie's BoomChickaPop Sweet & Salty Kettle Corn, 1 oz Pre-Popped Popcorn Bags, 6 ct",Train,2.21,56.74,2825
49863609,"Angie's BoomChickaPop Sweet & Salty Kettle Corn, 1 oz Pre-Popped Popcorn Bags, 6 ct",Air,9.04,41.43,2826
10448531,"Great Value Dry Roasted Peanuts, 16 oz",Truck,1.47,51.71,2827
10448531,"Great Value Dry Roasted Peanuts, 16 oz",Train,2.3,38.55,2828
10448531,"Great Value Dry Roasted Peanuts, 16 oz",Air,7.1,41.17,2829
22700288,"Planters Honey Roasted Peanuts, 10 ct Box, 1 oz Packs",Truck,2.22,190.26,2830
22700288,"Planters Honey Roasted Peanuts, 10 ct Box, 1 oz Packs",Train,2.26,50.05,2831
22700288,"Planters Honey Roasted Peanuts, 10 ct Box, 1 oz Packs",Air,9.32,123.42,2832
17179142,"Great Value Dried Pineapple, Sweetened, 6 oz",Truck,1.97,101.67,2833
17179142,"Great Value Dried Pineapple, Sweetened, 6 oz",Train,1.62,126.88,2834
17179142,"Great Value Dried Pineapple, Sweetened, 6 oz",Air,9.23,178.03,2835
10312599,"Quaker Rice Cakes, Lightly Salted, 4.47 Oz",Truck,2.57,48.66,2836
10312599,"Quaker Rice Cakes, Lightly Salted, 4.47 Oz",Train,1.32,181.78,2837
10312599,"Quaker Rice Cakes, Lightly Salted, 4.47 Oz",Air,4.61,128.45,2838
10849918,"TERRA Vegetable Chips, Sea Salt, 6.8 oz",Truck,2.95,190.11,2839
10849918,"TERRA Vegetable Chips, Sea Salt, 6.8 oz",Train,1.51,98.83,2840
10849918,"TERRA Vegetable Chips, Sea Salt, 6.8 oz",Air,5.93,172.83,2841
17056788,"Fritos Original Corn Chips, 9.25 oz",Truck,2.18,115.96,2842
17056788,"Fritos Original Corn Chips, 9.25 oz",Train,1.73,184.42,2843
17056788,"Fritos Original Corn Chips, 9.25 oz",Air,4.68,167.16,2844
552134979,"belVita Sandwich Dark Chocolate Creme Breakfast Biscuits, Value Pack, 12 Packs (2 Sandwiches Per Pack)",Truck,1.43,183.86,2845
552134979,"belVita Sandwich Dark Chocolate Creme Breakfast Biscuits, Value Pack, 12 Packs (2 Sandwiches Per Pack)",Train,2.41,46.29,2846
552134979,"belVita Sandwich Dark Chocolate Creme Breakfast Biscuits, Value Pack, 12 Packs (2 Sandwiches Per Pack)",Air,4.26,198.44,2847
22700287,"Planters Salted Peanuts, 10 ct Box, 1 oz Packs",Truck,2.7,34.46,2848
22700287,"Planters Salted Peanuts, 10 ct Box, 1 oz Packs",Train,1.91,100.62,2849
22700287,"Planters Salted Peanuts, 10 ct Box, 1 oz Packs",Air,9.65,135.35,2850
10321193,VOORTMAN Bakery Sugar Free Strawberry Wafers 9 oz,Truck,1.84,80.55,2851
10321193,VOORTMAN Bakery Sugar Free Strawberry Wafers 9 oz,Train,1.49,86.41,2852
10321193,VOORTMAN Bakery Sugar Free Strawberry Wafers 9 oz,Air,7.48,32.09,2853
10790821,"Fritos Jalapeno Cheddar Flavored Cheese Dip, 9 oz",Truck,2.41,162.93,2854
10790821,"Fritos Jalapeno Cheddar Flavored Cheese Dip, 9 oz",Train,1.26,178.04,2855
10790821,"Fritos Jalapeno Cheddar Flavored Cheese Dip, 9 oz",Air,7.09,199.0,2856
50259427,"belVita Sandwich Peanut Butter Breakfast Biscuits, 5 Packs (2 Sandwiches Per Pack)",Truck,1.31,134.95,2857
50259427,"belVita Sandwich Peanut Butter Breakfast Biscuits, 5 Packs (2 Sandwiches Per Pack)",Train,1.87,135.8,2858
50259427,"belVita Sandwich Peanut Butter Breakfast Biscuits, 5 Packs (2 Sandwiches Per Pack)",Air,8.88,73.18,2859
43200060,"Barnum's Original Animal Crackers, 12 - 1 oz Snack Packs",Truck,1.76,39.53,2860
43200060,"Barnum's Original Animal Crackers, 12 - 1 oz Snack Packs",Train,1.19,165.08,2861
43200060,"Barnum's Original Animal Crackers, 12 - 1 oz Snack Packs",Air,9.14,91.57,2862
16935720,"Great Value Honey Roasted Peanuts, 16 oz, Jar",Truck,1.35,177.77,2863
16935720,"Great Value Honey Roasted Peanuts, 16 oz, Jar",Train,0.98,122.42,2864
16935720,"Great Value Honey Roasted Peanuts, 16 oz, Jar",Air,8.1,24.44,2865
30876344,"Blue Diamond Honey Roasted Almonds Canister, 6 oz",Truck,2.75,144.84,2866
30876344,"Blue Diamond Honey Roasted Almonds Canister, 6 oz",Train,0.88,185.78,2867
30876344,"Blue Diamond Honey Roasted Almonds Canister, 6 oz",Air,5.39,41.51,2868
23554497,"NUT-rition Heart Healthy Mix with Peanuts, Almonds, Pistachios, Pecans, Walnuts & Sea Salt, 7 ct Packs",Truck,2.69,133.52,2869
23554497,"NUT-rition Heart Healthy Mix with Peanuts, Almonds, Pistachios, Pecans, Walnuts & Sea Salt, 7 ct Packs",Train,1.76,71.08,2870
23554497,"NUT-rition Heart Healthy Mix with Peanuts, Almonds, Pistachios, Pecans, Walnuts & Sea Salt, 7 ct Packs",Air,7.94,57.51,2871
19399885,"Peanut Patch Original Canned Boiled Peanuts 27oz, Can",Truck,2.2,107.4,2872
19399885,"Peanut Patch Original Canned Boiled Peanuts 27oz, Can",Train,2.48,81.59,2873
19399885,"Peanut Patch Original Canned Boiled Peanuts 27oz, Can",Air,7.34,93.86,2874
790553495,"Great Value Cashew Halves and Pieces, 5 oz",Truck,1.55,67.44,2875
790553495,"Great Value Cashew Halves and Pieces, 5 oz",Train,0.88,41.97,2876
790553495,"Great Value Cashew Halves and Pieces, 5 oz",Air,4.48,67.81,2877
35325220,"Fiber One Soft-Baked Cookies, Oatmeal Raisin, 6 ct, 6.6 oz",Truck,1.48,88.66,2878
35325220,"Fiber One Soft-Baked Cookies, Oatmeal Raisin, 6 ct, 6.6 oz",Train,2.34,39.42,2879
35325220,"Fiber One Soft-Baked Cookies, Oatmeal Raisin, 6 ct, 6.6 oz",Air,9.2,26.23,2880
16785050,"Bailey David All-Natural Original Roasted & Salted Jumbo Sunflower Seeds, 16 Oz",Truck,2.07,190.01,2881
16785050,"Bailey David All-Natural Original Roasted & Salted Jumbo Sunflower Seeds, 16 Oz",Train,2.35,106.86,2882
16785050,"Bailey David All-Natural Original Roasted & Salted Jumbo Sunflower Seeds, 16 Oz",Air,4.61,184.33,2883
20896168,"Great Value Sun-Dried Raisins, 20 oz",Truck,2.26,24.29,2884
20896168,"Great Value Sun-Dried Raisins, 20 oz",Train,1.62,96.48,2885
20896168,"Great Value Sun-Dried Raisins, 20 oz",Air,7.64,162.41,2886
110524812,"Snack Factory Pretzel Crisps, Garlic Parmesan, Party Size, 14 oz",Truck,2.22,44.94,2887
110524812,"Snack Factory Pretzel Crisps, Garlic Parmesan, Party Size, 14 oz",Train,2.04,45.72,2888
110524812,"Snack Factory Pretzel Crisps, Garlic Parmesan, Party Size, 14 oz",Air,5.74,79.62,2889
511664265,"Quinn Gluten Free Peanut Butter Filled Pretzel Nuggets, 7 Oz",Truck,2.08,107.41,2890
511664265,"Quinn Gluten Free Peanut Butter Filled Pretzel Nuggets, 7 Oz",Train,2.44,44.31,2891
511664265,"Quinn Gluten Free Peanut Butter Filled Pretzel Nuggets, 7 Oz",Air,8.46,66.09,2892
106585958,"Ocean Spray Craisins Dried Cranberries, Reduced Sugar, 20oz Resealable Pouch",Truck,2.52,150.68,2893
106585958,"Ocean Spray Craisins Dried Cranberries, Reduced Sugar, 20oz Resealable Pouch",Train,1.74,22.74,2894
106585958,"Ocean Spray Craisins Dried Cranberries, Reduced Sugar, 20oz Resealable Pouch",Air,4.25,92.49,2895
229381936,"Great Value Dried Fruit Medley, Tropical, 7.5 oz",Truck,2.75,195.75,2896
229381936,"Great Value Dried Fruit Medley, Tropical, 7.5 oz",Train,2.04,129.03,2897
229381936,"Great Value Dried Fruit Medley, Tropical, 7.5 oz",Air,6.63,56.37,2898
168411214,"Great Value Gluten-Free Hint of Lime Tortilla Chips, 13 Oz.",Truck,1.02,132.63,2899
168411214,"Great Value Gluten-Free Hint of Lime Tortilla Chips, 13 Oz.",Train,1.22,20.19,2900
168411214,"Great Value Gluten-Free Hint of Lime Tortilla Chips, 13 Oz.",Air,7.54,166.68,2901
499527722,"Great Value Chopped Macadamia Nuts, 4 oz",Truck,2.97,125.37,2902
499527722,"Great Value Chopped Macadamia Nuts, 4 oz",Train,1.92,191.83,2903
499527722,"Great Value Chopped Macadamia Nuts, 4 oz",Air,5.57,118.74,2904
483617254,"Great Value Lightly Salted, Deluxe Mixed Nuts, 15.25 oz",Truck,1.05,68.39,2905
483617254,"Great Value Lightly Salted, Deluxe Mixed Nuts, 15.25 oz",Train,0.83,47.8,2906
483617254,"Great Value Lightly Salted, Deluxe Mixed Nuts, 15.25 oz",Air,6.13,147.91,2907
884766452,"Fritos Scoops! Corn Snacks, Party Size, 15.5 oz Bag",Truck,1.88,27.87,2908
884766452,"Fritos Scoops! Corn Snacks, Party Size, 15.5 oz Bag",Train,1.19,141.35,2909
884766452,"Fritos Scoops! Corn Snacks, Party Size, 15.5 oz Bag",Air,7.46,80.33,2910
771389438,"Freshness Guaranteed Roasted & Salted Sunflower Kernels, 11 Oz",Truck,1.15,192.5,2911
771389438,"Freshness Guaranteed Roasted & Salted Sunflower Kernels, 11 Oz",Train,1.91,161.13,2912
771389438,"Freshness Guaranteed Roasted & Salted Sunflower Kernels, 11 Oz",Air,9.91,198.45,2913
51727071,"Sunsweet Amazin Prunes, Pitted, 16 Oz",Truck,2.28,128.61,2914
51727071,"Sunsweet Amazin Prunes, Pitted, 16 Oz",Train,2.44,57.35,2915
51727071,"Sunsweet Amazin Prunes, Pitted, 16 Oz",Air,6.98,63.33,2916
24553281,"Cheez-It DUOZ Cheese Crackers, Cheddar and Parmesan, 12.4 Oz, Box",Truck,1.38,57.46,2917
24553281,"Cheez-It DUOZ Cheese Crackers, Cheddar and Parmesan, 12.4 Oz, Box",Train,2.4,124.7,2918
24553281,"Cheez-It DUOZ Cheese Crackers, Cheddar and Parmesan, 12.4 Oz, Box",Air,6.71,155.64,2919
331912964,"RXBAR Protein Bar, Variety Pack, 10 Ct, 18.3 Oz, Box",Truck,2.89,81.78,2920
331912964,"RXBAR Protein Bar, Variety Pack, 10 Ct, 18.3 Oz, Box",Train,1.23,126.06,2921
331912964,"RXBAR Protein Bar, Variety Pack, 10 Ct, 18.3 Oz, Box",Air,4.12,32.41,2922
15580719,"Bugles Crispy Corn Snacks, Original Flavor, Family Size Snack Bag, 14.5 oz",Truck,1.7,115.04,2923
15580719,"Bugles Crispy Corn Snacks, Original Flavor, Family Size Snack Bag, 14.5 oz",Train,2.33,71.09,2924
15580719,"Bugles Crispy Corn Snacks, Original Flavor, Family Size Snack Bag, 14.5 oz",Air,6.9,135.01,2925
24553281,"Cheez-It DUOZ Cheese Crackers, Cheddar and Parmesan, 12.4 Oz, Box",Truck,2.36,96.71,2926
24553281,"Cheez-It DUOZ Cheese Crackers, Cheddar and Parmesan, 12.4 Oz, Box",Train,1.21,137.46,2927
24553281,"Cheez-It DUOZ Cheese Crackers, Cheddar and Parmesan, 12.4 Oz, Box",Air,6.13,198.21,2928
331912964,"RXBAR Protein Bar, Variety Pack, 10 Ct, 18.3 Oz, Box",Truck,1.77,178.23,2929
331912964,"RXBAR Protein Bar, Variety Pack, 10 Ct, 18.3 Oz, Box",Train,2.18,184.67,2930
331912964,"RXBAR Protein Bar, Variety Pack, 10 Ct, 18.3 Oz, Box",Air,4.13,66.27,2931
15580719,"Bugles Crispy Corn Snacks, Original Flavor, Family Size Snack Bag, 14.5 oz",Truck,1.98,88.89,2932
15580719,"Bugles Crispy Corn Snacks, Original Flavor, Family Size Snack Bag, 14.5 oz",Train,2.27,101.54,2933
15580719,"Bugles Crispy Corn Snacks, Original Flavor, Family Size Snack Bag, 14.5 oz",Air,7.77,113.16,2934
10996799,"Cheez-It Cheese Crackers, White Cheddar, 21 Oz, Box",Truck,2.53,81.47,2935
10996799,"Cheez-It Cheese Crackers, White Cheddar, 21 Oz, Box",Train,0.84,177.13,2936
10996799,"Cheez-It Cheese Crackers, White Cheddar, 21 Oz, Box",Air,7.29,47.33,2937
1541538715,CHESTER'S CHEESE PUFFCORN 4.25OZ,Truck,2.55,73.78,2938
1541538715,CHESTER'S CHEESE PUFFCORN 4.25OZ,Train,1.17,152.09,2939
1541538715,CHESTER'S CHEESE PUFFCORN 4.25OZ,Air,5.62,129.8,2940
636142562,"Great Value Honey Roasted Pecans, 7 oz",Truck,1.63,168.6,2941
636142562,"Great Value Honey Roasted Pecans, 7 oz",Train,1.36,34.69,2942
636142562,"Great Value Honey Roasted Pecans, 7 oz",Air,5.87,103.18,2943
108063293,"Emerald Nuts, Walnuts & Almonds with Dried Cherries, 100 Calorie Packs, 10 Ct, 6.7 Oz",Truck,2.05,180.02,2944
108063293,"Emerald Nuts, Walnuts & Almonds with Dried Cherries, 100 Calorie Packs, 10 Ct, 6.7 Oz",Train,2.39,130.83,2945
108063293,"Emerald Nuts, Walnuts & Almonds with Dried Cherries, 100 Calorie Packs, 10 Ct, 6.7 Oz",Air,8.13,199.53,2946
294624565,Sabritas Flavored Corn Snacks Turbos Flamas 10 Oz,Truck,2.16,111.85,2947
294624565,Sabritas Flavored Corn Snacks Turbos Flamas 10 Oz,Train,1.13,85.59,2948
